YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
201905,978075,1,24,3741434,0,0031,100,000,201712,2800,1,02,202012,28000,0
201812,340508,1,24,4610811,0,0031,100,000,201510,3800,0,00,000000,0,0
201909,939273,1,24,9687480,0,0031,100,000,201601,6000,0,00,000000,0,0
201812,1233170,1,24,9691673,0,0031,100,000,201512,890,0,00,000000,0,0
201905,202181,1,24,3665655,0,0031,100,000,201807,18000,1,01,202107,24000,0
201910,1698900,1,24,1325505,0,0031,100,000,201810,4700,1,01,202010,24000,0
201910,70784,1,24,8593094,0,0031,100,000,201707,950,1,04,202007,24000,0
201908,283879,1,24,5613960,0,0031,100,000,201505,12000,1,01,202005,24000,0
202002,1086252,1,24,9245091,0,0031,100,000,201508,3600,0,00,000000,0,0
201909,455892,1,24,183559,0,0031,100,000,201801,2700,1,01,202001,24000,0
201906,1822353,1,24,9667058,0,0031,100,000,201505,2400,1,01,202005,20000,0
201905,246923,1,24,5744777,0,0031,100,000,201802,10000,1,04,202202,24000,0
201906,888544,1,24,1318551,0,0031,240,000,201609,13000,0,00,000000,0,0
202005,1752841,1,24,7813911,0,0031,100,000,201403,840,0,00,000000,0,0
201907,1547181,1,24,5371843,0,0031,100,000,201705,910,1,04,202007,28000,0
201903,343589,1,24,7487795,0,0031,100,000,201512,6100,0,00,000000,0,0
201912,203220,1,24,2412843,0,0031,100,000,201507,2000,0,00,000000,0,0
201910,1156904,1,24,3372246,0,0031,100,000,201712,3100,1,01,202012,24000,0
201807,130922,1,24,8030572,0,0031,100,000,201609,13000,0,00,000000,0,0
201808,926714,1,24,5423216,0,0031,100,000,201506,100,0,00,000000,0,0
201806,1889848,1,24,7851882,0,0031,100,000,201802,7100,0,00,000000,0,0
201908,888544,1,24,1318551,0,0031,240,000,201609,13000,0,00,000000,0,0
202005,819490,1,24,1468629,0,0031,100,000,201609,3300,1,01,202209,24000,0
201812,1639016,1,24,2301769,0,0031,100,000,201812,3300,0,00,000000,0,0
201809,1559728,1,24,6834112,0,0031,100,000,201603,2000,0,00,000000,0,0
201806,815540,1,24,7881100,0,0031,100,000,201508,2400,0,00,000000,0,0
201902,1405325,1,24,104899,0,0031,100,000,201606,4100,0,00,000000,0,0
202006,19050,1,24,1512102,0,0031,100,000,201907,11000,1,01,202407,24000,0
201808,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
202003,1014318,1,24,5473312,0,0031,100,000,202003,1100,1,01,202103,24000,0
201910,1116255,1,24,6935152,0,0031,100,000,201708,20000,0,00,000000,0,0
201909,1955808,1,24,3829307,0,0031,100,000,201001,9700,0,00,000000,0,0
202004,1202346,1,24,6044744,0,0031,100,000,201608,8100,1,01,202108,28000,0
202002,1464208,1,24,8484438,0,0031,220,000,201912,20000,1,01,202012,19000,0
201908,1724362,1,24,6807361,0,0031,100,000,201311,1900,0,00,000000,0,0
201904,404782,1,24,2650934,0,0031,100,000,201708,5900,1,01,202208,28000,0
201911,1670517,1,24,3428289,0,0031,100,000,201602,5500,1,01,202102,30000,0
202002,1814400,1,24,7460851,0,0031,100,000,201807,17000,1,01,202307,24000,0
201806,1593802,1,24,4409831,0,0031,100,000,201509,3400,0,00,000000,0,0
201911,656457,1,24,9748415,0,0031,100,000,201901,900,1,01,202401,24000,0
201806,118148,1,24,2980035,0,0031,100,000,201511,1200,0,00,000000,0,0
201809,1084214,1,24,9383129,0,0031,100,000,201804,7100,0,00,000000,0,0
201806,171450,1,24,3363517,0,0031,100,000,201605,5500,0,00,000000,0,0
202002,1311707,1,24,7178032,0,0031,100,000,201807,5000,1,01,202307,24000,0
201810,1368152,1,24,2574845,0,0031,100,000,201707,450,0,00,000000,0,0
201811,826676,1,24,355130,0,0031,100,000,201505,3300,0,00,000000,0,0
202001,1823637,1,24,5077271,0,0031,100,000,201312,9600,0,00,000000,0,0
201910,1934111,1,24,5403671,0,0031,290,000,201808,9700,1,01,202108,24000,0
201901,211237,1,24,1278223,0,0031,100,000,201505,2700,0,00,000000,0,0
201808,294874,1,24,3289649,0,0031,100,000,201602,600,0,00,000000,0,0
202003,451647,1,24,4455083,0,0031,100,000,201409,4700,0,00,000000,0,0
201907,1687673,1,24,3917723,0,0031,590,000,201409,7800,0,00,000000,0,0
201912,563110,1,24,3407602,0,0031,100,000,201910,1300,1,01,202010,24000,0
202003,845786,1,24,4718144,0,0031,590,000,201102,1600,0,00,000000,0,0
201905,1272264,1,24,5960022,0,0031,100,000,201001,3500,0,00,000000,0,0
201905,1921811,1,24,6602987,0,0031,100,000,201904,20000,1,04,202204,24000,0
201808,331829,1,24,6576080,0,0031,100,000,201601,20000,0,00,000000,0,0
201911,762381,1,24,2187888,0,0031,100,000,201906,890,1,01,202406,24000,0
201809,773478,1,24,8830051,0,0031,100,000,201808,3400,0,00,000000,0,0
201903,720452,1,24,8126731,0,0031,100,000,201811,2300,0,00,000000,0,0
202003,494650,1,24,10032770,0,0031,100,000,201305,12000,0,00,000000,0,0
202002,1695488,1,24,5364939,0,0031,100,000,201604,970,1,01,202104,28000,0
201807,1659975,1,24,2735606,0,0031,100,000,201502,290,0,00,000000,0,0
202005,851254,1,24,7643262,0,0031,100,000,201907,3300,1,01,202407,24000,0
201906,1233170,1,24,3413854,0,0031,100,000,201512,2100,0,00,000000,0,0
201808,1140557,1,24,8184699,0,0031,100,000,201805,2300,0,00,000000,0,0
202002,619476,1,24,559066,0,0031,100,000,201310,5000,0,00,000000,0,0
201904,246923,1,24,5744777,0,0031,100,000,201802,10000,0,00,000000,0,0
201902,431957,1,24,6616109,0,0031,100,000,201707,920,0,00,000000,0,0
201808,1695488,1,24,5364939,0,0031,100,000,201604,1000,0,00,000000,0,0
201902,118218,1,24,7492635,0,0031,100,000,201605,2700,0,00,000000,0,0
201904,1844091,1,24,582689,0,0031,100,000,201612,4400,1,01,202112,28000,0
202003,1692899,1,24,5364154,0,0031,100,000,201111,6000,0,00,000000,0,0
201905,1014318,1,24,8032416,0,0031,100,000,201708,3300,1,01,201908,24000,0
201911,1872464,1,24,1926169,0,0031,100,000,201605,11000,1,01,202105,28000,0
201906,1186437,1,24,6609789,0,0031,100,000,201709,1800,1,01,201909,28000,0
202003,160596,1,24,9537559,0,0031,100,000,201609,10000,0,00,000000,0,0
201906,1040735,1,24,8738665,0,0031,100,000,201609,5400,0,00,000000,0,0
201904,851709,1,24,4016329,0,0031,100,000,201501,250,0,00,000000,0,0
201908,224215,1,24,2501570,0,0031,100,000,201606,20000,1,01,202206,24000,0
202001,1768888,1,24,2589371,0,0031,100,000,201405,3400,0,00,000000,0,0
201906,1701420,1,24,1016564,0,0031,100,000,201609,2100,1,04,202109,28000,0
201905,1043858,1,24,2115773,0,0031,100,000,201706,900,0,00,000000,0,0
202005,288219,1,24,3006154,0,0031,100,000,201507,280,0,00,000000,0,0
201810,1593802,1,24,4409831,0,0031,100,000,201509,3400,0,00,000000,0,0
202001,1331940,1,24,3689976,0,0031,100,000,201512,2300,1,01,202012,30000,0
201810,294874,1,24,3289649,0,0031,100,000,201602,600,0,00,000000,0,0
201904,1872464,1,24,1926169,0,0031,100,000,201605,12000,0,00,000000,0,0
201912,851254,1,24,7643262,0,0031,100,000,201907,3500,1,01,202407,24000,0
201910,183636,1,24,2421129,0,0031,100,000,201907,1500,1,04,202007,24000,0
201808,851709,1,24,4016329,0,0031,100,000,201402,2200,0,00,000000,0,0
201902,404030,1,24,9901136,0,0031,100,000,201610,7000,0,00,000000,0,0
201907,1129015,1,24,6942864,0,0031,100,000,201802,2400,1,01,202302,24000,0
201811,16822,1,24,731165,0,0031,100,000,201805,6400,0,00,000000,0,0
201806,33911,1,24,5755436,0,0031,100,000,201701,3800,0,00,000000,0,0
201812,518019,1,24,6728379,0,0031,100,000,201810,6400,0,00,000000,0,0
202004,1331940,1,24,9233137,0,0031,100,000,201512,2300,1,01,202012,30000,0
201911,888544,1,24,1136,0,0031,100,000,201703,1100,0,00,000000,0,0
202003,798855,1,24,575261,0,0031,100,000,201311,20000,0,00,000000,0,0
202002,1052666,1,24,14923,0,0031,100,000,201611,3900,0,00,000000,0,0
201906,191908,1,24,1592827,0,0031,100,000,201905,1900,1,04,202005,24000,0
201901,1958153,1,24,9662556,0,0031,100,000,201610,3600,0,00,000000,0,0
201902,1086997,1,24,1749554,0,0031,100,000,201212,3400,0,00,000000,0,0
201904,1505328,1,24,1790590,0,0031,100,000,201903,3200,0,00,000000,0,0
202006,1315292,1,24,5573269,0,0031,100,000,201610,2400,1,01,202010,24000,0
202001,1521706,1,24,9020474,0,0031,100,000,201611,20000,0,00,000000,0,0
201809,1446384,1,24,8095371,0,0031,100,000,201401,7400,0,00,000000,0,0
201807,159954,1,24,6424373,0,0031,100,000,201807,2400,0,00,000000,0,0
202002,1625999,1,24,6350933,0,0031,100,000,201505,590,0,00,000000,0,0
202004,1701420,1,24,1016564,0,0031,100,000,201609,1400,1,04,202109,28000,0
201906,904142,1,24,3301580,0,0031,100,000,201607,12000,1,01,201907,28000,0
201807,89815,1,24,2237383,0,0031,100,000,201607,3300,0,00,000000,0,0
201806,475838,1,24,7150691,0,0031,100,000,201012,6600,0,00,000000,0,0
202006,1166417,1,24,5405465,0,0031,100,000,201312,12000,0,00,000000,0,0
202002,1918004,1,24,3305439,0,0031,100,000,201601,1800,0,00,000000,0,0
201810,498400,1,24,2825770,0,0031,100,000,201809,700,0,00,000000,0,0
201806,78443,1,24,5829648,0,0031,100,000,201802,2400,0,00,000000,0,0
201903,1768888,1,24,2589371,0,0031,100,000,201405,3400,0,00,000000,0,0
201809,1515590,1,24,5412020,0,0031,100,000,201706,3400,0,00,000000,0,0
201812,109155,1,24,818679,0,0031,590,000,201111,3500,0,00,000000,0,0
201910,578085,1,24,8907912,0,0031,100,000,201603,2000,0,00,000000,0,0
201811,480886,1,24,9352179,0,0031,100,000,201706,2400,0,00,000000,0,0
201901,104338,1,24,7407874,0,0031,100,000,201509,11000,0,00,000000,0,0
201907,1108393,1,24,8147416,0,0031,100,000,201707,16000,1,01,202207,24000,0
201901,348280,1,24,5504976,0,0031,100,000,201810,2100,0,00,000000,0,0
201912,1593802,1,24,4409831,0,0031,100,000,201509,3400,1,01,202009,30000,0
201807,203220,1,24,2412843,0,0031,100,000,201507,2000,0,00,000000,0,0
201904,888544,1,24,321883,0,0031,590,000,201612,1500,0,00,000000,0,0
202002,1587290,1,24,3559325,0,0031,100,000,201212,6000,0,00,000000,0,0
201806,1133606,1,24,8439118,0,0031,100,000,201708,4500,0,00,000000,0,0
201808,498400,1,24,523044,0,0031,100,000,201509,2400,0,00,000000,0,0
201901,19050,1,24,2610804,0,0031,100,000,201809,3300,0,00,000000,0,0
201908,1873717,1,24,8771991,0,0031,100,000,201705,9100,1,04,202012,28000,0
201906,1823637,1,24,8478514,0,0031,100,000,201504,3600,0,00,000000,0,0
201905,826676,1,24,355130,0,0031,100,000,201505,3300,1,08,202005,30000,0
201903,1955018,1,24,6353154,0,0031,100,000,201902,3600,0,00,000000,0,0
201906,1820062,1,24,4132217,0,0031,100,000,201812,2400,1,01,202012,24000,0
202002,579203,1,24,1983702,0,0031,100,000,201305,2500,0,00,000000,0,0
201810,1302487,1,24,8740028,0,0031,100,000,201807,3000,0,00,000000,0,0
202004,177795,1,24,451509,0,0031,100,000,201903,1700,1,04,202203,24000,0
201904,866501,1,24,2370386,0,0031,100,000,201709,2000,1,04,202011,28000,0
201906,534845,1,24,3324234,0,0031,100,000,201505,12000,0,00,000000,0,0
201812,455892,1,24,183559,0,0031,100,000,201801,2700,0,00,000000,0,0
201901,1483270,1,24,9265110,0,0031,100,000,201508,2100,0,00,000000,0,0
202004,1545377,1,24,8806144,0,0031,100,000,201608,3600,1,01,202108,28000,0
202005,1672137,1,24,6793974,0,0031,100,000,201509,3600,1,01,202009,30000,0
201806,177795,1,24,7796073,0,0031,100,000,201506,2100,0,00,000000,0,0
201901,1181837,1,24,5055195,0,0031,100,000,201703,800,0,00,000000,0,0
201905,1192255,1,24,780877,0,0031,100,000,201609,2800,0,00,000000,0,0
201904,518019,1,24,6728379,0,0031,100,000,201801,6600,0,00,000000,0,0
201902,1040235,1,24,3934851,0,0031,100,000,201902,2700,0,00,000000,0,0
201911,458052,1,24,9247780,0,0031,100,000,201705,5600,1,01,202205,24000,0
201901,1012213,1,24,7236651,0,0031,100,000,201306,6700,0,00,000000,0,0
201902,851565,1,24,9344501,0,0031,100,000,201901,2300,0,00,000000,0,0
201908,1450306,1,24,8497464,0,0031,100,000,201709,16000,1,01,202209,28000,0
201808,1054047,1,24,5336377,0,0031,100,000,201807,1600,0,00,000000,0,0
201903,1918004,1,24,782884,0,0031,100,000,201608,2700,0,00,000000,0,0
201910,33911,1,24,5755436,0,0031,100,000,201701,3300,1,01,202001,24000,0
201901,371652,1,24,3824906,0,0031,100,000,201702,13000,0,00,000000,0,0
201902,1429484,1,24,2852012,0,0031,100,000,201710,3200,0,00,000000,0,0
201912,1192255,1,24,780877,0,0031,100,000,201609,2800,1,01,202009,24000,0
201905,480886,1,24,9352179,0,0031,100,000,201706,2300,1,01,202006,28000,0
201810,564209,1,24,1485061,0,0031,100,000,201612,4900,0,00,000000,0,0
201910,846210,1,24,7769983,0,0031,100,000,201608,2200,1,01,202108,24000,0
201812,1040735,1,24,8738665,0,0031,100,000,201602,2800,0,00,000000,0,0
201904,1281289,1,24,9238086,0,0031,100,000,201602,4100,1,01,202102,28000,0
201902,1714372,1,24,7987222,0,0031,290,000,201409,7600,0,00,000000,0,0
202003,564209,1,24,6358456,0,0031,100,000,201612,5500,0,00,000000,0,0
201810,1517141,1,24,8818769,0,0031,100,000,201809,11000,0,00,000000,0,0
201908,1955018,1,24,6353154,0,0031,100,000,201902,3600,1,04,202201,24000,0
201812,1591686,1,24,9587998,0,0031,100,000,201711,1700,0,00,000000,0,0
201907,1147085,1,24,8412528,0,0031,290,000,201803,7300,1,04,202303,24000,0
202001,913118,1,24,7782083,0,0031,100,000,201912,10000,1,04,202104,24000,0
201809,1724362,1,24,6807361,0,0031,100,000,201405,2200,0,00,000000,0,0
202004,179145,1,24,2628280,0,0031,100,000,201612,2600,1,01,202112,28000,0
202004,1856410,1,24,1885597,0,0031,100,000,201704,2400,0,00,000000,0,0
202002,646791,1,24,8619319,0,0031,100,000,201807,2100,1,01,202307,24000,0
201809,742965,1,24,4908800,0,0031,100,000,201310,4600,0,00,000000,0,0
201912,1116255,1,24,6935152,0,0031,100,000,201708,20000,0,00,000000,0,0
202002,1873717,1,24,8771991,0,0031,100,000,201705,9100,1,04,202012,28000,0
202003,835000,1,24,2474190,0,0031,100,000,201508,2700,0,00,000000,0,0
201808,1552853,1,24,6339932,0,0031,100,000,201610,3300,0,00,000000,0,0
201902,1592430,1,24,5994503,0,0031,100,000,201706,3800,0,00,000000,0,0
201910,19050,1,24,2610804,0,0031,100,000,201809,3300,1,04,202209,24000,0
201806,1365529,1,24,5957670,0,0031,100,000,201706,8800,0,00,000000,0,0
201905,806994,1,24,8216907,0,0031,100,000,201001,9400,0,00,000000,0,0
201905,955280,1,24,6143786,0,0031,100,000,201807,14000,0,00,000000,0,0
201811,1517141,1,24,8818769,0,0031,100,000,201809,11000,0,00,000000,0,0
201908,1218286,1,24,7332706,0,0031,100,000,201603,4000,0,00,000000,0,0
202006,212292,1,24,5996360,0,0031,100,000,202001,1300,1,01,202101,24000,0
202005,458052,1,24,9247780,0,0031,100,000,201705,5600,1,01,202205,24000,0
201808,1918004,1,24,782884,0,0031,100,000,201608,2700,0,00,000000,0,0
201911,730117,1,24,692374,0,0031,100,000,201902,3900,1,01,202401,24000,0
201906,1116255,1,24,1962459,0,0031,100,000,201705,9400,1,04,202205,28000,0
201904,1695488,1,24,5364939,0,0031,100,000,201604,1000,1,01,202104,28000,0
201809,1594127,1,24,6285251,0,0031,100,000,201708,12000,0,00,000000,0,0
201912,1210770,1,24,851076,0,0031,100,000,201305,9900,0,00,000000,0,0
201906,498400,1,24,2825770,0,0031,100,000,201809,700,0,00,000000,0,0
201911,888544,1,24,1318551,0,0031,240,000,201609,13000,0,00,000000,0,0
201809,498400,1,24,2825770,0,0031,100,000,201801,1800,0,00,000000,0,0
201809,1578781,1,24,3549248,0,0031,100,000,201511,5600,0,00,000000,0,0
201808,1014318,1,24,8032416,0,0031,100,000,201708,3300,0,00,000000,0,0
201907,1374501,1,24,10039433,0,0031,100,000,201804,1700,1,04,202104,24000,0
201807,644637,1,24,8843866,0,0031,100,000,201605,11000,0,00,000000,0,0
201905,226766,1,24,7503220,0,0031,100,000,201701,2100,0,00,000000,0,0
201904,404782,1,24,2863770,0,0031,100,000,201802,10000,1,04,202210,24000,0
201903,246923,1,24,4779432,0,0031,100,000,201712,4500,0,00,000000,0,0
201905,1086997,1,24,1749554,0,0031,100,000,201306,570,0,00,000000,0,0
202003,359867,1,24,9884935,0,0031,100,000,201810,1300,1,04,202110,24000,0
201809,741096,1,24,2094617,0,0031,100,000,201506,12000,0,00,000000,0,0
201806,1321506,1,24,6349168,0,0031,100,000,201001,7700,0,00,000000,0,0
202002,1505702,1,24,7559330,0,0031,100,000,201703,2100,1,01,202203,28000,0
202004,247079,1,24,8905364,0,0031,100,000,201806,590,1,04,202008,24000,0
201903,798855,1,24,575261,0,0031,100,000,201311,20000,0,00,000000,0,0
202003,1147085,1,24,7724148,0,0031,290,000,201803,5600,1,04,202303,24000,0
201807,118148,1,24,5384431,0,0031,100,000,201511,6300,0,00,000000,0,0
201903,843394,1,24,1592842,0,0031,100,000,201601,14000,0,00,000000,0,0
201806,1659975,1,24,2735606,0,0031,100,000,201502,170,0,00,000000,0,0
202005,177795,1,24,7796073,0,0031,100,000,201506,1800,1,08,202006,30000,0
201903,1820062,1,24,4132217,0,0031,100,000,201812,2400,0,00,000000,0,0
201909,560032,1,24,420901,0,0031,100,000,201312,2400,0,00,000000,0,0
201907,1315292,1,24,5573269,0,0031,100,000,201610,2400,1,01,202010,24000,0
201809,926714,1,24,5423216,0,0031,100,000,201506,100,0,00,000000,0,0
201902,861496,1,24,1668564,0,0031,100,000,201708,1700,0,00,000000,0,0
201909,177795,1,24,7796073,0,0031,100,000,201506,1800,1,08,202006,30000,0
201906,1012213,1,24,7236651,0,0031,100,000,201306,6700,0,00,000000,0,0
201902,1625999,1,24,6350933,0,0031,100,000,201505,590,0,00,000000,0,0
201806,1940095,1,24,2629584,0,0031,100,000,201803,2200,0,00,000000,0,0
202001,1258336,1,24,879044,0,0031,100,000,201612,2200,1,01,202012,24000,0
201809,256847,1,24,715542,0,0031,100,000,201602,2100,0,00,000000,0,0
202005,220410,1,24,9223485,0,0031,200,000,201702,7200,0,00,000000,0,0
201909,744841,1,24,8788245,0,0031,100,000,201505,1700,0,00,000000,0,0
201905,1768880,1,24,2352044,0,0031,100,000,201603,6500,0,00,000000,0,0
201912,478213,1,24,344297,0,0031,100,000,201901,700,0,00,000000,0,0
201912,1545377,1,24,8806144,0,0031,100,000,201608,3600,1,01,202108,28000,0
202003,1552981,1,24,3104631,0,0031,100,000,201508,2900,0,00,000000,0,0
201907,1872464,1,24,1926169,0,0031,100,000,201605,12000,1,01,202105,28000,0
202004,1129015,1,24,6942864,0,0031,100,000,201802,2400,1,01,202302,24000,0
201912,801488,1,24,7457842,0,0031,100,000,201603,3600,0,00,000000,0,0
201904,646791,1,24,8619319,0,0031,100,000,201807,2100,1,01,202307,24000,0
201903,757588,1,24,4852019,0,0031,510,000,201210,18000,0,00,000000,0,0
202001,1293383,1,24,194591,0,0031,100,000,201201,6200,0,00,000000,0,0
201912,1192255,1,24,5987913,0,0031,100,000,201508,13000,1,01,202008,30000,0
201902,1889848,1,24,7851882,0,0031,100,000,201901,1800,0,00,000000,0,0
201812,1073078,1,24,9779459,0,0031,100,000,201607,3300,0,00,000000,0,0
201908,980768,1,24,1808887,0,0031,100,000,201706,3600,1,04,202006,28000,0
202005,1068724,1,24,9134680,0,0031,100,000,201506,2300,1,01,202006,30000,0
201807,564209,1,24,3550233,0,0031,100,000,201612,7700,0,00,000000,0,0
201806,498400,1,24,523044,0,0031,100,000,201509,2400,0,00,000000,0,0
201905,1012213,1,24,753849,0,0031,100,000,201201,9600,0,00,000000,0,0
201905,1483270,1,24,9265110,0,0031,100,000,201508,2100,0,00,000000,0,0
201906,1082916,1,24,6102891,0,0031,100,000,201509,3300,0,00,000000,0,0
202004,1377827,1,24,4275138,0,0031,100,000,201409,10000,0,00,000000,0,0
201808,731059,1,24,9173256,0,0031,100,000,201712,5400,0,00,000000,0,0
201811,1768888,1,24,2589371,0,0031,100,000,201405,3400,0,00,000000,0,0
201901,978075,1,24,9910603,0,0031,100,000,201901,17000,0,00,000000,0,0
201808,398949,1,24,8677143,0,0031,100,000,201707,7000,0,00,000000,0,0
201906,220410,1,24,9223485,0,0031,200,000,201702,7200,0,00,000000,0,0
201903,1777994,1,24,4682992,0,0031,100,000,201508,2500,0,00,000000,0,0
201904,1238440,1,24,8870223,0,0031,100,000,201805,2200,0,00,000000,0,0
201907,1587290,1,24,3559325,0,0031,100,000,201212,6000,0,00,000000,0,0
201906,1601647,1,24,6782779,0,0031,100,000,201207,2400,0,00,000000,0,0
201811,160596,1,24,7157794,0,0031,100,000,201610,550,0,00,000000,0,0
201903,405006,1,24,563023,0,0031,100,000,201005,4700,0,00,000000,0,0
201903,1455644,1,24,5820597,0,0031,100,000,201603,3300,0,00,000000,0,0
201908,348280,1,24,5504976,0,0031,100,000,201810,1500,1,04,202011,24000,0
202006,1233170,1,24,9691673,0,0031,100,000,201512,890,0,00,000000,0,0
201807,1687673,1,24,3917723,0,0031,590,000,201409,7800,0,00,000000,0,0
201905,169715,1,24,2344107,0,0031,100,000,201809,3300,1,01,202309,24000,0
201903,453147,1,24,6034387,0,0031,100,000,201605,3200,1,01,201905,28000,0
201910,1483270,1,24,9265110,0,0031,100,000,201508,2100,1,01,202008,30000,0
201808,1257450,1,24,4321722,0,0031,100,000,201505,5900,0,00,000000,0,0
201808,1930541,1,24,3218652,0,0037,000,000,201208,5000,0,00,000000,0,0
201810,1659975,1,24,2735606,0,0031,100,000,201502,100,0,00,000000,0,0
201910,1533292,1,24,7610083,0,0031,100,000,201510,5200,0,00,000000,0,0
201903,1228504,1,24,5775921,0,0031,100,000,201902,2400,1,01,202202,24000,0
201812,1724362,1,24,6807361,0,0031,100,000,201311,1900,0,00,000000,0,0
201903,1450306,1,24,8497464,0,0031,100,000,201709,16000,1,01,202209,28000,0
